Event.Id,Event.Date,Year,Make,Model,Aircraft.Category,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Injury.Severity,Severity.Level,Outcome
20200106X50409,2019-11-25,2019,Aeronca,11AC,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20191126X21659,2019-11-26,2019,Beech,V35,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20191127X61744,2019-11-27,2019,Cirrus,SR-22,Airplane,No,,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20191202X84853,2019-11-28,2019,Piper,PA32,Airplane,No,1.0,Unknown,Personal,7.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20191204X31539,2019-11-28,2019,Boeing,747,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20191130X55947,2019-11-30,2019,Piper,PA-31-350,Airplane,No,,Unknown,Unknown,3.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20191206X00913,2019-11-30,2019,Robinson,R66,Helicopter,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20191202X00729,2019-12-01,2019,Cirrus,SR22,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20191201X05432,2019-12-02,2019,Piper,PA24,Airplane,No,1.0,Reciprocating,Instructional,3.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20191202X50119,2019-12-02,2019,Piper,PA28,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20191217X73645,2019-12-02,2019,Piper,PA23,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,1.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200106X84637,2019-12-02,2019,Beech,C90,Airplane,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200804X31033,2019-12-03,2019,De Havilland,DHC8,Airplane,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20191204X11047,2019-12-04,2019,Cessna,172,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,Non-Fatal,Low,Non-Fatal
20191205X42835,2019-12-04,2019,Luscombe,8A,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20191205X95005,2019-12-05,2019,Airbus,AS 350 B2,Helicopter,No,,Unknown,Aerial Observation,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
20191206X45310,2019-12-05,2019,Cessna,182,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,4.0,VMC,,Non-Fatal,None,Non-Fatal
20191206X45719,2019-12-05,2019,Vans,RV 6,Airplane,Yes,1.0,Unknown,Personal,0.0,2.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20191209X11256,2019-12-05,2019,Robinson,R44,Helicopter,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20191209X03550,2019-12-06,2019,Beech,36,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,5.0,VMC,,Non-Fatal,None,Non-Fatal
20200128X00202,2019-12-06,2019,De Havilland,DHC6,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,1.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20201014102143,2019-12-06,2019,Boeing,737,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20191209X55719,2019-12-07,2019,Bell,407,Helicopter,No,1.0,Turbo Shaft,Unknown,2.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20191213X42028,2019-12-08,2019,Mooney,M20C,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200604X32803,2019-12-08,2019,Piper,PA30,Airplane,No,,Unknown,Instructional,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20191210X12113,2019-12-09,2019,De Havilland,DHC8,Airplane,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,18.0,IMC,,Non-Fatal,None,Non-Fatal
20191210X03219,2019-12-10,2019,Cessna,208,Airplane,No,1.0,Turbo Prop,Unknown,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20191211X01950,2019-12-10,2019,Piper,PA28,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200325X05113,2019-12-10,2019,Cessna,207,Airplane,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20191211X05922,2019-12-11,2019,Enstrom,F28,Helicopter,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,UNKNOWN,,Non-Fatal,Medium,Non-Fatal
20191211X12602,2019-12-11,2019,Piper,PA-34-200T,Airplane,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20191220X44153,2019-12-11,2019,Piper,PA60,Airplane,No,,Unknown,Personal,3.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20191218X84144,2019-12-11,2019,Boeing,747,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20211117104256,2019-12-12,2019,Aerospatiale,AS350,Helicopter,No,,Unknown,Unknown,0.0,0.0,0.0,1.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20191213X05304,2019-12-13,2019,Cessna,182,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200109X94523,2019-12-13,2019,Cessna,150,Airplane,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20191216X01351,2019-12-14,2019,Robinson,R44,Helicopter,No,1.0,Reciprocating,Other Work Use,0.0,3.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20191216X53550,2019-12-15,2019,Piper,PA18,Airplane,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20191218X82112,2019-12-15,2019,Embraer,EMB145,Airplane,No,2.0,Unknown,Unknown,0.0,0.0,1.0,40.0,VMC,,Non-Fatal,Low,Non-Fatal
20200114X55301,2019-12-15,2019,Cessna,172,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20191216X85434,2019-12-16,2019,Cessna,140,Airplane,No,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20191217X00033,2019-12-16,2019,Boeing,767,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,11.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20191217X93140,2019-12-16,2019,Embraer,EMB 135KL,Airplane,No,2.0,Unknown,Unknown,0.0,0.0,1.0,38.0,IMC,,Non-Fatal,Low,Non-Fatal
20191217X72849,2019-12-17,2019,Beech,350,Airplane,No,2.0,Turbo Prop,Personal,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
20191224X95158,2019-12-18,2019,Cessna,525A,Airplane,No,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,5.0,VMC,,Non-Fatal,None,Non-Fatal
20191218X74518,2019-12-18,2019,Piper,PA22,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20191219X84839,2019-12-18,2019,Champion,7ECA,Airplane,No,,Unknown,Personal,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20191220X85302,2019-12-18,2019,Embraer,ERJ190,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,1.0,47.0,VMC,,Non-Fatal,Low,Non-Fatal
20191219X84114,2019-12-19,2019,Robinson,R22,Helicopter,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20191224X43854,2019-12-19,2019,Cessna,172,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20191227X84547,2019-12-19,2019,Boeing,737,Airplane,No,2.0,Unknown,Unknown,0.0,0.0,1.0,184.0,VMC,,Non-Fatal,Low,Non-Fatal
20200106X30656,2019-12-19,2019,Beech,A100,Airplane,No,2.0,Unknown,Unknown,9.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200623X94750,2019-12-19,2019,Cessna,P210,Airplane,No,,Unknown,Personal,0.0,1.0,1.0,0.0,UNKNOWN,,Non-Fatal,Medium,Non-Fatal
20191222X30421,2019-12-20,2019,Piper,PA32,Airplane,No,1.0,Reciprocating,Personal,0.0,3.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20191221X83621,2019-12-21,2019,Piper,PA28,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20191222X31929,2019-12-21,2019,Cessna,P210,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,,Non-Fatal,Medium,Non-Fatal
20191224X44852,2019-12-21,2019,Cessna,172,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200109X01621,2019-12-21,2019,Cirrus,SR22,Airplane,No,,Unknown,Unknown,2.0,0.0,1.0,0.0,UNKNOWN,,Fatal,High,Fatal
20191222X10029,2019-12-22,2019,Cessna,182,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20191226X73236,2019-12-22,2019,Airbus,A320,Airplane,No,2.0,Geared Turbofan,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200110X80637,2019-12-22,2019,Boeing,737,Airplane,No,2.0,Unknown,Unknown,0.0,0.0,0.0,0.0,VMC,,nan,None,Unknown
20191223X45658,2019-12-23,2019,Piper,PA28,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20191223X75109,2019-12-23,2019,Cessna,172,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,,Non-Fatal,Medium,Non-Fatal
20191223X92250,2019-12-23,2019,Piper,PA28,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20191226X81929,2019-12-23,2019,Airbus,A320,Airplane,No,2.0,Geared Turbofan,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200107X35017,2019-12-23,2019,Boeing,737-824,Airplane,No,2.0,Unknown,Unknown,0.0,0.0,0.0,178.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200309X82804,2019-12-23,2019,Embraer,ERJ190,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,29.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200106X10843,2019-12-24,2019,Piper,PA25,Airplane,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20191224X91219,2019-12-24,2019,Boeing,737,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20191225X20233,2019-12-24,2019,Cessna,210,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,3.0,VMC,,Non-Fatal,Medium,Non-Fatal
20191225X20614,2019-12-24,2019,Piper,PA28,Airplane,No,1.0,Reciprocating,Instructional,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20191230X95852,2019-12-24,2019,Cessna,208,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20191225X93635,2019-12-25,2019,Bell,407,Helicopter,No,1.0,Turbo Shaft,Unknown,1.0,0.0,0.0,2.0,VMC,,Fatal,High,Fatal
20200115X52539,2019-12-26,2019,Cessna,172,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20191227X03858,2019-12-27,2019,Cirrus,SF50,Airplane,No,,Unknown,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20191227X75520,2019-12-27,2019,Airbus,AS350B2,Helicopter,No,,Unknown,Unknown,7.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200318X75815,2019-12-27,2019,Cessna,152,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,2.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20191228X23853,2019-12-28,2019,Piper,PA 31T,Airplane,No,2.0,Turbo Prop,Executive/corporate,5.0,0.0,1.0,0.0,IMC,,Fatal,High,Fatal
20191228X62945,2019-12-28,2019,Cessna,170,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200102X24851,2019-12-28,2019,Mooney,M20J,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200102X93921,2019-12-28,2019,Piper,PA32RT,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,6.0,VMC,,Non-Fatal,None,Non-Fatal
20200106X51926,2019-12-28,2019,Cessna,560,Airplane,No,,Turbo Fan,Personal,0.0,0.0,0.0,9.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200116X90815,2019-12-29,2019,Robinson,R44,Helicopter,No,1.0,Unknown,Unknown,0.0,0.0,0.0,4.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20191230X15852,2019-12-30,2019,Cessna,182,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20191230X91852,2019-12-30,2019,Vans,RV 10,Airplane,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20191231X61442,2019-12-30,2019,Piper,PA-32-301T,Airplane,No,1.0,Reciprocating,Unknown,3.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20191231X03945,2019-12-31,2019,Enstrom,F28,Helicopter,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20191231X10905,2019-12-31,2019,Piper,PA28R,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,,Non-Fatal,None,Non-Fatal
20191231X83852,2019-12-31,2019,Mooney,M20S,Airplane,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200102X82407,2019-12-31,2019,Cessna,175,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200101X91024,2020-01-01,2020,Cessna,T210,Airplane,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200102X54844,2020-01-01,2020,Cessna,170,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200225X55145,2020-01-01,2020,Boeing,757,Airplane,No,2.0,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200102X30206,2020-01-02,2020,Cirrus,SR22,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200106X74402,2020-01-03,2020,Beech,HAWKER 900XP,Airplane,No,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,5.0,IMC,,Non-Fatal,None,Non-Fatal
20200104X62642,2020-01-03,2020,Mooney,M20,Airplane,No,1.0,Reciprocating,Unknown,4.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200107X34314,2020-01-03,2020,Cessna,172,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200105X63521,2020-01-04,2020,Beech,200,Airplane,No,2.0,Turbo Prop,Executive/corporate,0.0,0.0,0.0,9.0,IMC,,Non-Fatal,None,Non-Fatal
20200104X82940,2020-01-04,2020,Aero Commander,100,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200107X20502,2020-01-04,2020,Cessna,150,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200105X53312,2020-01-05,2020,Vans,VANS RV-6,Airplane,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200121X51136,2020-01-05,2020,Boeing,737,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,178.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200106X65620,2020-01-06,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200107X21841,2020-01-06,2020,Cessna,172H,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200115X12843,2020-01-06,2020,Cessna,172,Airplane,No,,Unknown,Unknown,0.0,2.0,0.0,0.0,UNKNOWN,,Non-Fatal,Medium,Non-Fatal
20200108X05551,2020-01-07,2020,Cirrus,SR22,Airplane,No,,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200109X13705,2020-01-07,2020,Beech,23,Airplane,No,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200113X90108,2020-01-07,2020,Airbus,A320,Airplane,No,2.0,Geared Turbofan,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200108X01007,2020-01-08,2020,Boeing,737,Airplane,No,,Unknown,Unknown,176.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200108X75639,2020-01-08,2020,Hughes,OH 6A,Helicopter,No,1.0,Turbo Shaft,Aerial Observation,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200109X13223,2020-01-08,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200109X21704,2020-01-08,2020,Boeing,737,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,121.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200109X52615,2020-01-08,2020,Piper,PA 23,Airplane,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200317X25227,2020-01-10,2020,Airbus,A321,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,5.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200109X20857,2020-01-10,2020,Robinson,R66,Helicopter,No,1.0,Turbo Shaft,Personal,2.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200125X54545,2020-01-10,2020,Airbus,A320,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,1.0,158.0,UNKNOWN,,Non-Fatal,Low,Non-Fatal
20200113X82223,2020-01-11,2020,Piper,PA46,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200112X30726,2020-01-12,2020,Cessna,TR182,Airplane,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200113X34716,2020-01-12,2020,Piper,PA31,Airplane,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,8.0,VMC,,Non-Fatal,None,Non-Fatal
20200114X40358,2020-01-12,2020,Boeing,737,Airplane,No,,Unknown,Unknown,0.0,0.0,1.0,173.0,UNKNOWN,,Non-Fatal,Low,Non-Fatal
20200206X43510,2020-01-12,2020,Piper,PA28,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200121X33812,2020-01-13,2020,Bell,407,Helicopter,No,,Unknown,Unknown,0.0,0.0,0.0,1.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200115X23243,2020-01-15,2020,Vans,VANS RV 9,Airplane,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200115X85405,2020-01-15,2020,Cessna,T310,Airplane,No,,Unknown,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200116X45001,2020-01-16,2020,Rans,S12,Airplane,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200116X50821,2020-01-16,2020,Beech,76,Airplane,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200117X71039,2020-01-16,2020,Beech,200,Airplane,No,,Unknown,Unknown,0.0,1.0,0.0,2.0,UNKNOWN,,Non-Fatal,Medium,Non-Fatal
20200118X93135,2020-01-17,2020,Cessna,185,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200121X51450,2020-01-17,2020,Cessna,172Q,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200128X03442,2020-01-17,2020,Air Tractor,AT402,Airplane,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200120X80146,2020-01-20,2020,Cessna,150,Airplane,No,1.0,Reciprocating,Aerial Observation,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200121X60556,2020-01-20,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200213X55551,2020-01-20,2020,Boeing,767,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,4.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200122X70630,2020-01-21,2020,Grumman,AA5,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200122X05239,2020-01-22,2020,Beech,B36TC,Airplane,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200122X92043,2020-01-22,2020,Piper,PA-18 REPLICA,Airplane,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200127X42550,2020-01-22,2020,Cessna,182,Airplane,No,,Reciprocating,Unknown,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200128X02229,2020-01-22,2020,Bell,407,Helicopter,No,1.0,Turbo Shaft,Positioning,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200129X03346,2020-01-22,2020,Boeing,777,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200127X83410,2020-01-22,2020,Piper,PA28,Airplane,No,,Unknown,Unknown,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200127X40235,2020-01-23,2020,Cessna,S550,Airplane,No,,Unknown,Unknown,3.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200129X53303,2020-01-23,2020,Airbus,A319,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,112.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200212X90852,2020-01-23,2020,Bell,206,Helicopter,No,2.0,Turbo Shaft,Public Aircraft,0.0,0.0,1.0,0.0,VMC,,Non-Fatal,Low,Non-Fatal
20200616X84617,2020-01-23,2020,Bombardier,CL600 2C10,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200124X45349,2020-01-24,2020,Stinson,V77,Airplane,No,,Reciprocating,Personal,2.0,0.0,1.0,0.0,VMC,,Fatal,High,Fatal
20200124X82543,2020-01-24,2020,Vans,VANS RV 8,Airplane,Yes,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200124X92932,2020-01-24,2020,Piper,PA28,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,2.0,0.0,VMC,,Fatal,High,Fatal
20200127X82825,2020-01-24,2020,Robinson,R22,Helicopter,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,Non-Fatal,Low,Non-Fatal
20200227X84947,2020-01-24,2020,Airbus,A320,Airplane,No,,Geared Turbofan,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200125X95019,2020-01-25,2020,Piper,PA32,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200126X35126,2020-01-25,2020,Beech,A36,Airplane,No,1.0,Unknown,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200127X52059,2020-01-25,2020,Cessna,150,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200226X65345,2020-01-25,2020,Robinson,R44,Helicopter,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200126X41436,2020-01-26,2020,Sikorsky,S76,Helicopter,No,,Unknown,Unknown,9.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20200127X92625,2020-01-27,2020,Cessna,180,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200128X35830,2020-01-27,2020,Cirrus,SR22,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,IMC,,Non-Fatal,None,Non-Fatal
20200128X73907,2020-01-28,2020,Piper,PA60,Airplane,No,2.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20200129X95515,2020-01-29,2020,Beech,60,Airplane,No,2.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200422X24514,2020-01-29,2020,Cessna,U206G,Airplane,No,,Unknown,Unknown,0.0,2.0,0.0,0.0,UNKNOWN,,Non-Fatal,Medium,Non-Fatal
20200131X31715,2020-01-30,2020,Cessna,150,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200203X13506,2020-01-30,2020,Airbus,A300,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,2.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200204X12350,2020-01-30,2020,Piper,PA28,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
